lot,gridPoints,tpMoney
0.01,360,1.8
0.01,360,3.6
0.01,360,5.4
0.01,360,7.2
0.01,360,9
0.02,360,12.6
0.02,360,16.2
0.02,360,19.8
0.02,360,23.4
0.02,360,27
0.03,360,32.4
0.03,360,37.8
0.03,360,43.2
0.03,360,48.6
0.03,360,54
0.04,360,61.2
0.04,360,68.4
0.04,360,75.6
0.04,360,82.8
0.04,360,90
0.05,360,99
0.05,360,108
0.05,360,117
0.05,360,126
0.05,360,135
0.06,360,145.8
0.06,360,156.6
0.06,360,167.4
0.06,360,178.2
0.06,360,189
0.07,360,201.6
0.07,360,214.2
0.07,360,226.8
0.07,360,239.4
0.07,360,252
0.08,360,266.4
0.08,360,280.8
0.08,360,295.2
0.08,360,309.6
0.08,360,324
0.09,360,340.2
0.09,360,356.4
0.09,360,372.6
0.09,360,388.8
0.09,360,405
0.1,360,423
0.1,360,441
0.1,360,459
0.1,360,477
0.1,360,495
0.11,360,514.8
0.11,360,534.6
0.11,360,554.4
0.11,360,574.2
0.11,360,594
0.12,360,615.6
0.12,360,637.2
0.12,360,658.8
0.12,360,680.4
0.12,360,702
0.13,360,725.4
0.13,360,748.8
0.13,360,772.2
0.13,360,795.6
0.13,360,819
0.14,360,844.2
0.14,360,869.4
0.14,360,894.6
0.14,360,919.8
0.14,360,945
0.15,360,972
0.15,360,999
0.15,360,1026
0.15,360,1053
0.15,360,1080
0.16,360,1108.8
0.16,360,1137.6
0.16,360,1166.4
0.16,360,1195.2
0.16,360,1224
0.17,360,1254.6
0.17,360,1285.2
0.17,360,1315.8
0.17,360,1346.4
0.17,360,1377
0.18,360,1409.4
0.18,360,1441.8
0.18,360,1474.2
0.18,360,1506.6
0.18,360,1539
0.19,360,1573.2
0.19,360,1607.4
0.19,360,1641.6
0.19,360,1675.8
0.19,360,1710
0.2,360,1746
0.2,360,1782
0.2,360,1818
0.2,360,1854
0.2,360,1890
0.21,360,1927.8
0.21,360,1965.6
0.21,360,2003.4
0.21,360,2041.2
0.21,360,2079
0.22,360,2118.6
0.22,360,2158.2
0.22,360,2197.8
0.22,360,2237.4
0.22,360,2277
0.23,360,2318.4
0.23,360,2359.8
0.23,360,2401.2
0.23,360,2442.6
0.23,360,2484
0.24,360,2527.2
0.24,360,2570.4
0.24,360,2613.6
0.24,360,2656.8
0.24,360,2700
0.25,360,2745
0.25,360,2790
0.25,360,2835
0.25,360,2880
0.25,360,2925
0.26,360,2971.8
0.26,360,3018.6
0.26,360,3065.4
0.26,360,3112.2
0.26,360,3159
0.27,360,3207.6
0.27,360,3256.2
0.27,360,3304.8
0.27,360,3353.4
0.27,360,3402
0.28,360,3452.4
0.28,360,3502.8
0.28,360,3553.2
0.28,360,3603.6
0.28,360,3654
0.29,360,3706.2
0.29,360,3758.4
0.29,360,3810.6
0.29,360,3862.8
0.29,360,3915
0.3,360,3969
0.3,360,4023
0.3,360,4077
0.3,360,4131
0.3,360,4185
0.31,360,4240.8
0.31,360,4296.6
0.31,360,4352.4
0.31,360,4408.2
0.31,360,4464
0.32,360,4521.6
0.32,360,4579.2
0.32,360,4636.8
0.32,360,4694.4
0.32,360,4752
0.33,360,4811.4
0.33,360,4870.8
0.33,360,4930.2
0.33,360,4989.6
0.33,360,5049
0.34,360,5110.2
0.34,360,5171.4
0.34,360,5232.6
0.34,360,5293.8
0.34,360,5355
0.35,360,5418
0.35,360,5481
0.35,360,5544
0.35,360,5607
0.35,360,5670
0.36,360,5734.8
0.36,360,5799.6
0.36,360,5864.4
0.36,360,5929.2
0.36,360,5994
0.37,360,6060.6
0.37,360,6127.2
0.37,360,6193.8
0.37,360,6260.4
0.37,360,6327
0.38,360,6395.4
0.38,360,6463.8
0.38,360,6532.2
0.38,360,6600.6
0.38,360,6669
0.39,360,6739.2
0.39,360,6809.4
0.39,360,6879.6
0.39,360,6949.8
0.39,360,7020
0.4,360,7092
0.4,360,7164
0.4,360,7236
0.4,360,7308
0.4,360,7380
0.41,360,7453.8
0.41,360,7527.6
0.41,360,7601.4
0.41,360,7675.2
0.41,360,7749
0.42,360,7824.6
0.42,360,7900.2
0.42,360,7975.8
0.42,360,8051.4
0.42,360,8127
0.43,360,8204.4
0.43,360,8281.8
0.43,360,8359.2
0.43,360,8436.6
0.43,360,8514
0.44,360,8593.2
0.44,360,8672.4
0.44,360,8751.6
0.44,360,8830.8
0.44,360,8910
0.45,360,8991
0.45,360,9072
0.45,360,9153
0.45,360,9234
0.45,360,9315
0.46,360,9397.8
0.46,360,9480.6
0.46,360,9563.4
0.46,360,9646.2
0.46,360,9729
0.47,360,9813.6
0.47,360,9898.2
0.47,360,9982.8
0.47,360,10067.4
0.47,360,10152
0.48,360,10238.4
0.48,360,10324.8
0.48,360,10411.2
0.48,360,10497.6
0.48,360,10584
0.49,360,10672.2
0.49,360,10760.4
0.49,360,10848.6
0.49,360,10936.8
0.49,360,11025
0.5,360,11115
0.5,360,11205
0.5,360,11295
0.5,360,11385
0.5,360,11475
0.51,360,11566.8
0.51,360,11658.6
0.51,360,11750.4
0.51,360,11842.2
0.51,360,11934
0.52,360,12027.6
0.52,360,12121.2
0.52,360,12214.8
0.52,360,12308.4
0.52,360,12402
0.53,360,12497.4
0.53,360,12592.8
0.53,360,12688.2
0.53,360,12783.6
0.53,360,12879
0.54,360,12976.2
0.54,360,13073.4
0.54,360,13170.6
0.54,360,13267.8
0.54,360,13365
0.55,360,13464
0.55,360,13563
0.55,360,13662
0.55,360,13761
0.55,360,13860
0.56,360,13960.8
0.56,360,14061.6
0.56,360,14162.4
0.56,360,14263.2
0.56,360,14364
0.57,360,14466.6
0.57,360,14569.2
0.57,360,14671.8
0.57,360,14774.4
0.57,360,14877
0.58,360,14981.4
0.58,360,15085.8
0.58,360,15190.2
0.58,360,15294.6
0.58,360,15399
0.59,360,15505.2
0.59,360,15611.4
0.59,360,15717.6
0.59,360,15823.8
0.59,360,15930
0.6,360,16038
0.6,360,16146
0.6,360,16254
0.6,360,16362
0.6,360,16470
0.61,360,16579.8
0.61,360,16689.6
0.61,360,16799.4
0.61,360,16909.2
0.61,360,17019
0.62,360,17130.6
0.62,360,17242.2
0.62,360,17353.8
0.62,360,17465.4
0.62,360,17577
0.63,360,17690.4
0.63,360,17803.8
0.63,360,17917.2
0.63,360,18030.6
0.63,360,18144
0.64,360,18259.2
0.64,360,18374.4
0.64,360,18489.6
0.64,360,18604.8
0.64,360,18720
0.65,360,18837
0.65,360,18954
0.65,360,19071
0.65,360,19188
0.65,360,19305
0.66,360,19423.8
0.66,360,19542.6
0.66,360,19661.4
0.66,360,19780.2
0.66,360,19899
0.67,360,20019.6
0.67,360,20140.2
0.67,360,20260.8
0.67,360,20381.4
0.67,360,20502
0.68,360,20624.4
0.68,360,20746.8
0.68,360,20869.2
0.68,360,20991.6
0.68,360,21114
0.69,360,21238.2
0.69,360,21362.4
0.69,360,21486.6
0.69,360,21610.8
0.69,360,21735
0.7,360,21861
0.7,360,21987
0.7,360,22113
0.7,360,22239
0.7,360,22365
0.71,360,22492.8
0.71,360,22620.6
0.71,360,22748.4
0.71,360,22876.2
0.71,360,23004
0.72,360,23133.6
0.72,360,23263.2
0.72,360,23392.8
0.72,360,23522.4
0.72,360,23652
0.73,360,23783.4
0.73,360,23914.8
0.73,360,24046.2
0.73,360,24177.6
0.73,360,24309
0.74,360,24442.2
0.74,360,24575.4
0.74,360,24708.6
0.74,360,24841.8
0.74,360,24975
0.75,360,25110
0.75,360,25245
0.75,360,25380
0.75,360,25515
0.75,360,25650
0.76,360,25786.8
0.76,360,25923.6
0.76,360,26060.4
0.76,360,26197.2
0.76,360,26334
0.77,360,26472.6
0.77,360,26611.2
0.77,360,26749.8
0.77,360,26888.4
0.77,360,27027
0.78,360,27167.4
0.78,360,27307.8
0.78,360,27448.2
0.78,360,27588.6
0.78,360,27729
0.79,360,27871.2
0.79,360,28013.4
0.79,360,28155.6
0.79,360,28297.8
0.79,360,28440
0.8,360,28584
0.8,360,28728
0.8,360,28872
0.8,360,29016
0.8,360,29160
0.81,360,29305.8
0.81,360,29451.6
0.81,360,29597.4
0.81,360,29743.2
0.81,360,29889
0.82,360,30036.6
0.82,360,30184.2
0.82,360,30331.8
0.82,360,30479.4
0.82,360,30627
0.83,360,30776.4
0.83,360,30925.8
0.83,360,31075.2
0.83,360,31224.6
0.83,360,31374
0.84,360,31525.2
0.84,360,31676.4
0.84,360,31827.6
0.84,360,31978.8
0.84,360,32130
0.85,360,32283
0.85,360,32436
0.85,360,32589
