lot,gridPoints,tpMoney
0.01,540,2.7
0.01,540,5.4
0.01,540,8.1
0.01,540,10.8
0.01,540,13.5
0.02,540,18.9
0.02,540,24.3
0.02,540,29.7
0.02,540,35.1
0.02,540,40.5
0.03,540,48.6
0.03,540,56.7
0.03,540,64.8
0.03,540,72.9
0.03,540,81
0.04,540,91.8
0.04,540,102.6
0.04,540,113.4
0.04,540,124.2
0.04,540,135
0.05,540,148.5
0.05,540,162
0.05,540,175.5
0.05,540,189
0.05,540,202.5
0.06,540,218.7
0.06,540,234.9
0.06,540,251.1
0.06,540,267.3
0.06,540,283.5
0.07,540,302.4
0.07,540,321.3
0.07,540,340.2
0.07,540,359.1
0.07,540,378
0.08,540,399.6
0.08,540,421.2
0.08,540,442.8
0.08,540,464.4
0.08,540,486
0.09,540,510.3
0.09,540,534.6
0.09,540,558.9
0.09,540,583.2
0.09,540,607.5
0.1,540,634.5
0.1,540,661.5
0.1,540,688.5
0.1,540,715.5
0.1,540,742.5
0.11,540,772.2
0.11,540,801.9
0.11,540,831.6
0.11,540,861.3
0.11,540,891
0.12,540,923.4
0.12,540,955.8
0.12,540,988.2
0.12,540,1020.6
0.12,540,1053
0.13,540,1088.1
0.13,540,1123.2
0.13,540,1158.3
0.13,540,1193.4
0.13,540,1228.5
0.14,540,1266.3
0.14,540,1304.1
0.14,540,1341.9
0.14,540,1379.7
0.14,540,1417.5
0.15,540,1458
0.15,540,1498.5
0.15,540,1539
0.15,540,1579.5
0.15,540,1620
0.16,540,1663.2
0.16,540,1706.4
0.16,540,1749.6
0.16,540,1792.8
0.16,540,1836
0.17,540,1881.9
0.17,540,1927.8
0.17,540,1973.7
0.17,540,2019.6
0.17,540,2065.5
0.18,540,2114.1
0.18,540,2162.7
0.18,540,2211.3
0.18,540,2259.9
0.18,540,2308.5
0.19,540,2359.8
0.19,540,2411.1
0.19,540,2462.4
0.19,540,2513.7
0.19,540,2565
0.2,540,2619
0.2,540,2673
0.2,540,2727
0.2,540,2781
0.2,540,2835
0.21,540,2891.7
0.21,540,2948.4
0.21,540,3005.1
0.21,540,3061.8
0.21,540,3118.5
0.22,540,3177.9
0.22,540,3237.3
0.22,540,3296.7
0.22,540,3356.1
0.22,540,3415.5
0.23,540,3477.6
0.23,540,3539.7
0.23,540,3601.8
0.23,540,3663.9
0.23,540,3726
0.24,540,3790.8
0.24,540,3855.6
0.24,540,3920.4
0.24,540,3985.2
0.24,540,4050
0.25,540,4117.5
0.25,540,4185
0.25,540,4252.5
0.25,540,4320
0.25,540,4387.5
0.26,540,4457.7
0.26,540,4527.9
0.26,540,4598.1
0.26,540,4668.3
0.26,540,4738.5
0.27,540,4811.4
0.27,540,4884.3
0.27,540,4957.2
0.27,540,5030.1
0.27,540,5103
0.28,540,5178.6
0.28,540,5254.2
0.28,540,5329.8
0.28,540,5405.4
0.28,540,5481
0.29,540,5559.3
0.29,540,5637.6
0.29,540,5715.9
0.29,540,5794.2
0.29,540,5872.5
0.3,540,5953.5
0.3,540,6034.5
0.3,540,6115.5
0.3,540,6196.5
0.3,540,6277.5
0.31,540,6361.2
0.31,540,6444.9
0.31,540,6528.6
0.31,540,6612.3
0.31,540,6696
0.32,540,6782.4
0.32,540,6868.8
0.32,540,6955.2
0.32,540,7041.6
0.32,540,7128
0.33,540,7217.1
0.33,540,7306.2
0.33,540,7395.3
0.33,540,7484.4
0.33,540,7573.5
0.34,540,7665.3
0.34,540,7757.1
0.34,540,7848.9
0.34,540,7940.7
0.34,540,8032.5
0.35,540,8127
0.35,540,8221.5
0.35,540,8316
0.35,540,8410.5
0.35,540,8505
0.36,540,8602.2
0.36,540,8699.4
0.36,540,8796.6
0.36,540,8893.8
0.36,540,8991
0.37,540,9090.9
0.37,540,9190.8
0.37,540,9290.7
0.37,540,9390.6
0.37,540,9490.5
0.38,540,9593.1
0.38,540,9695.7
0.38,540,9798.3
0.38,540,9900.9
0.38,540,10003.5
0.39,540,10108.8
0.39,540,10214.1
0.39,540,10319.4
0.39,540,10424.7
0.39,540,10530
0.4,540,10638
0.4,540,10746
0.4,540,10854
0.4,540,10962
0.4,540,11070
0.41,540,11180.7
0.41,540,11291.4
0.41,540,11402.1
0.41,540,11512.8
0.41,540,11623.5
0.42,540,11736.9
0.42,540,11850.3
0.42,540,11963.7
0.42,540,12077.1
0.42,540,12190.5
0.43,540,12306.6
0.43,540,12422.7
0.43,540,12538.8
0.43,540,12654.9
0.43,540,12771
0.44,540,12889.8
0.44,540,13008.6
0.44,540,13127.4
0.44,540,13246.2
0.44,540,13365
0.45,540,13486.5
0.45,540,13608
0.45,540,13729.5
0.45,540,13851
0.45,540,13972.5
0.46,540,14096.7
0.46,540,14220.9
0.46,540,14345.1
0.46,540,14469.3
0.46,540,14593.5
0.47,540,14720.4
0.47,540,14847.3
0.47,540,14974.2
0.47,540,15101.1
0.47,540,15228
0.48,540,15357.6
0.48,540,15487.2
0.48,540,15616.8
0.48,540,15746.4
0.48,540,15876
0.49,540,16008.3
0.49,540,16140.6
0.49,540,16272.9
0.49,540,16405.2
0.49,540,16537.5
0.5,540,16672.5
0.5,540,16807.5
0.5,540,16942.5
0.5,540,17077.5
0.5,540,17212.5
0.51,540,17350.2
0.51,540,17487.9
0.51,540,17625.6
0.51,540,17763.3
0.51,540,17901
0.52,540,18041.4
0.52,540,18181.8
0.52,540,18322.2
0.52,540,18462.6
0.52,540,18603
0.53,540,18746.1
0.53,540,18889.2
0.53,540,19032.3
0.53,540,19175.4
0.53,540,19318.5
0.54,540,19464.3
0.54,540,19610.1
0.54,540,19755.9
0.54,540,19901.7
0.54,540,20047.5
0.55,540,20196
0.55,540,20344.5
0.55,540,20493
0.55,540,20641.5
0.55,540,20790
0.56,540,20941.2
0.56,540,21092.4
0.56,540,21243.6
0.56,540,21394.8
0.56,540,21546
0.57,540,21699.9
0.57,540,21853.8
0.57,540,22007.7
0.57,540,22161.6
0.57,540,22315.5
0.58,540,22472.1
0.58,540,22628.7
0.58,540,22785.3
0.58,540,22941.9
0.58,540,23098.5
0.59,540,23257.8
0.59,540,23417.1
0.59,540,23576.4
0.59,540,23735.7
0.59,540,23895
0.6,540,24057
0.6,540,24219
0.6,540,24381
0.6,540,24543
0.6,540,24705
0.61,540,24869.7
0.61,540,25034.4
0.61,540,25199.1
0.61,540,25363.8
0.61,540,25528.5
0.62,540,25695.9
0.62,540,25863.3
0.62,540,26030.7
0.62,540,26198.1
0.62,540,26365.5
0.63,540,26535.6
0.63,540,26705.7
0.63,540,26875.8
0.63,540,27045.9
0.63,540,27216
0.64,540,27388.8
0.64,540,27561.6
0.64,540,27734.4
0.64,540,27907.2
0.64,540,28080
0.65,540,28255.5
0.65,540,28431
0.65,540,28606.5
0.65,540,28782
0.65,540,28957.5
0.66,540,29135.7
0.66,540,29313.9
0.66,540,29492.1
0.66,540,29670.3
0.66,540,29848.5
0.67,540,30029.4
0.67,540,30210.3
0.67,540,30391.2
0.67,540,30572.1
0.67,540,30753
0.68,540,30936.6
0.68,540,31120.2
0.68,540,31303.8
0.68,540,31487.4
0.68,540,31671
0.69,540,31857.3
0.69,540,32043.6
0.69,540,32229.9
0.69,540,32416.2
0.69,540,32602.5
0.7,540,32791.5
0.7,540,32980.5
0.7,540,33169.5
0.7,540,33358.5
0.7,540,33547.5
0.71,540,33739.2
0.71,540,33930.9
0.71,540,34122.6
0.71,540,34314.3
0.71,540,34506
0.72,540,34700.4
0.72,540,34894.8
0.72,540,35089.2
0.72,540,35283.6
0.72,540,35478
0.73,540,35675.1
0.73,540,35872.2
0.73,540,36069.3
0.73,540,36266.4
0.73,540,36463.5
0.74,540,36663.3
0.74,540,36863.1
0.74,540,37062.9
0.74,540,37262.7
0.74,540,37462.5
0.75,540,37665
0.75,540,37867.5
0.75,540,38070
0.75,540,38272.5
0.75,540,38475
0.76,540,38680.2
0.76,540,38885.4
0.76,540,39090.6
0.76,540,39295.8
0.76,540,39501
0.77,540,39708.9
0.77,540,39916.8
0.77,540,40124.7
0.77,540,40332.6
0.77,540,40540.5
0.78,540,40751.1
0.78,540,40961.7
0.78,540,41172.3
0.78,540,41382.9
0.78,540,41593.5
0.79,540,41806.8
0.79,540,42020.1
0.79,540,42233.4
0.79,540,42446.7
0.79,540,42660
0.8,540,42876
0.8,540,43092
0.8,540,43308
0.8,540,43524
0.8,540,43740
0.81,540,43958.7
0.81,540,44177.4
0.81,540,44396.1
0.81,540,44614.8
0.81,540,44833.5
0.82,540,45054.9
0.82,540,45276.3
0.82,540,45497.7
0.82,540,45719.1
0.82,540,45940.5
0.83,540,46164.6
0.83,540,46388.7
0.83,540,46612.8
0.83,540,46836.9
0.83,540,47061
0.84,540,47287.8
0.84,540,47514.6
0.84,540,47741.4
0.84,540,47968.2
0.84,540,48195
0.85,540,48424.5
0.85,540,48654
0.85,540,48883.5
0.85,540,49113
0.85,540,49342.5
0.86,540,49574.7
0.86,540,49806.9
0.86,540,50039.1
0.86,540,50271.3
0.86,540,50503.5
0.87,540,50738.4
0.87,540,50973.3
0.87,540,51208.2
0.87,540,51443.1
0.87,540,51678
0.88,540,51915.6
0.88,540,52153.2
0.88,540,52390.8
0.88,540,52628.4
0.88,540,52866
0.89,540,53106.3
0.89,540,53346.6
0.89,540,53586.9
0.89,540,53827.2
0.89,540,54067.5
0.9,540,54310.5
0.9,540,54553.5
0.9,540,54796.5
0.9,540,55039.5
0.9,540,55282.5
0.91,540,55528.2
0.91,540,55773.9
0.91,540,56019.6
0.91,540,56265.3
0.91,540,56511
0.92,540,56759.4
0.92,540,57007.8
0.92,540,57256.2
0.92,540,57504.6
0.92,540,57753
0.93,540,58004.1
0.93,540,58255.2
0.93,540,58506.3
0.93,540,58757.4
0.93,540,59008.5
0.94,540,59262.3
0.94,540,59516.1
0.94,540,59769.9
0.94,540,60023.7
0.94,540,60277.5
0.95,540,60534
0.95,540,60790.5
0.95,540,61047
0.95,540,61303.5
0.95,540,61560
0.96,540,61819.2
0.96,540,62078.4
0.96,540,62337.6
0.96,540,62596.8
0.96,540,62856
0.97,540,63117.9
0.97,540,63379.8
0.97,540,63641.7
0.97,540,63903.6
0.97,540,64165.5
0.98,540,64430.1
0.98,540,64694.7
0.98,540,64959.3
0.98,540,65223.9
0.98,540,65488.5
0.99,540,65755.8
0.99,540,66023.1
0.99,540,66290.4
0.99,540,66557.7
0.99,540,66825
1,540,67095
1,540,67365
1,540,67635
1,540,67905
1,540,68175
1.01,540,68447.7
1.01,540,68720.4
